4.914239980280399323e-03,2.288914099335670471e-02,3.335747634992003441e-03,3.030511550605297089e-03,9.592318907380104065e-03,2.482947707176208496e-02,1.126283593475818634e-02,9.447733871638774872e-03,1.864677481353282928e-02,1.374908536672592163e-01,1.333575844764709473e-01,1.929944753646850586e-02,6.039668247103691101e-02,1.041023284196853638e-01,3.382955864071846008e-02,8.328178897500038147e-03,1.391498371958732605e-02,4.447937756776809692e-02,9.324140846729278564e-03,1.096092723309993744e-02,2.591763250529766083e-02,2.995805628597736359e-02,2.211589366197586060e-01,2.344140224158763885e-02,1.398202124983072281e-02,1.807732158340513706e-03,3.013885580003261566e-04
3.025787009391933680e-04,4.170197644270956516e-04,1.356015127385035157e-04,2.830283392540877685e-06,1.670097299211192876e-05,8.421721286140382290e-04,9.070161730051040649e-03,1.806021085940301418e-03,3.705757437273859978e-03,2.171131083741784096e-03,6.693239808082580566e-01,1.835876726545393467e-03,1.793745672330260277e-03,1.085375063121318817e-02,1.275031245313584805e-03,2.674542134627699852e-03,2.306848764419555664e-03,2.254101680591702461e-03,1.359042653348296881e-05,2.174078399548307061e-04,5.250095273368060589e-04,1.911964267492294312e-03,2.857039272785186768e-01,4.045683308504521847e-04,4.155318310949951410e-04,2.000631684495601803e-05,2.245628252239839640e-07
7.901269942522048950e-03,1.023164838552474976e-01,2.333719603484496474e-04,2.617024118080735207e-03,9.128281380981206894e-04,4.852804355323314667e-03,1.005252823233604431e-01,5.705717019736766815e-03,4.435752630233764648e-01,3.694803686812520027e-03,1.023588925600051880e-01,8.999191340990364552e-04,6.673844181932508945e-04,1.635668158996850252e-04,7.303713937290012836e-05,1.555839478969573975e-01,1.598780229687690735e-02,2.100187540054321289e-02,5.026850267313420773e-04,9.096219204366207123e-03,1.163615495897829533e-03,3.151885932311415672e-03,2.825441537424921989e-03,8.517115376889705658e-03,1.950249861693009734e-04,2.995414831730158767e-07,5.476378370076417923e-03
9.255165350623428822e-04,2.802047878503799438e-02,2.188791768276132643e-06,2.223220071755349636e-04,1.791432732716202736e-03,3.493777662515640259e-02,1.439092215150594711e-03,1.963442082342226058e-05,8.781739473342895508e-01,2.198711223900318146e-02,1.916763186454772949e-02,2.024800749495625496e-03,5.440722219645977020e-03,4.395404539536684752e-04,1.786192115105222911e-05,2.194690459873527288e-04,1.846145314630120993e-04,2.667604421731084585e-04,1.030546409310773015e-04,2.268060576170682907e-03,4.038111001136712730e-05,7.529664435423910618e-05,5.686921067535877228e-04,1.528197317384183407e-03,1.131932003772817552e-04,2.316311231709278218e-08,2.219329689978621900e-05
1.274811802431941032e-03,2.646371722221374512e-03,1.970773155335336924e-04,2.450351021252572536e-04,9.657484770286828279e-05,2.083900151774287224e-03,3.511313721537590027e-02,5.784166278317570686e-04,5.887793302536010742e-01,4.564477712847292423e-04,1.107584685087203979e-01,2.386743726674467325e-04,6.199294002726674080e-04,3.359283728059381247e-04,1.361305476166307926e-04,2.006680667400360107e-01,1.148351468145847321e-02,3.607176616787910461e-02,2.979337004944682121e-04,2.476005349308252335e-03,7.568168803118169308e-05,8.358347113244235516e-04,1.292027765884995461e-03,2.591543132439255714e-03,1.470179850002750754e-04,5.097916528029600158e-06,4.953219322487711906e-04
5.059639737010002136e-02,6.784238386899232864e-03,7.567401044070720673e-03,3.388996992725878954e-04,5.529105663299560547e-03,1.718641258776187897e-02,1.603349228389561176e-03,1.484316680580377579e-02,7.652548607438802719e-03,6.241522496566176414e-04,1.153895910829305649e-02,3.453492000699043274e-02,2.064229361712932587e-02,4.800422117114067078e-02,1.530118845403194427e-02,2.140760421752929688e-03,1.564174017403274775e-04,4.782781179528683424e-04,7.830191170796751976e-04,1.042524632066488266e-02,1.110512390732765198e-02,2.002660185098648071e-03,7.257676720619201660e-01,4.499411079450510442e-05,3.995574545115232468e-03,3.470767987892031670e-04,5.867988420504843816e-06
1.893912674859166145e-03,1.460580062121152878e-02,3.691336023621261120e-04,9.279137157136574388e-05,3.126221126876771450e-04,2.866205759346485138e-02,3.997672349214553833e-02,1.220917678438127041e-03,2.002712637186050415e-01,1.228758483193814754e-03,3.809894025325775146e-01,2.858576131984591484e-03,2.093991352012380958e-04,6.109914393164217472e-04,1.514896721346303821e-04,2.834255397319793701e-01,1.406991109251976013e-02,6.066462025046348572e-03,8.013233309611678123e-05,1.505494001321494579e-03,5.100046982988715172e-04,2.743959426879882812e-03,1.556325238198041916e-02,1.632332452572882175e-03,4.967943532392382622e-04,1.090584532903449144e-06,4.511931620072573423e-04
8.395974524319171906e-03,2.267711050808429718e-02,8.899640291929244995e-03,9.111045859754085541e-03,7.273597875609993935e-04,1.162198744714260101e-02,1.665153168141841888e-02,5.062468349933624268e-02,1.259658113121986389e-02,4.365150257945060730e-02,1.525568515062332153e-01,3.861879184842109680e-02,4.354926198720932007e-02,2.372165583074092865e-02,5.137205868959426880e-02,5.444915592670440674e-02,8.417354524135589600e-02,3.774149809032678604e-03,8.008182980120182037e-03,7.682967931032180786e-02,2.941054757684469223e-03,2.847075834870338440e-02,2.326819002628326416e-01,4.869816824793815613e-03,7.846939377486705780e-03,1.062158611603081226e-03,1.165299327112734318e-04
2.932956255972385406e-02,2.218266163254156709e-04,5.938746035099029541e-03,1.984312984859570861e-04,8.870167285203933716e-02,1.115274244511965662e-05,1.029157117009162903e-01,4.269476607441902161e-02,6.644867658615112305e-01,4.530735895968973637e-04,1.861208293121308088e-04,9.310805238783359528e-03,3.756819351110607386e-04,3.674862091429531574e-05,1.543822465464472771e-03,7.231314084492623806e-04,3.113915678113698959e-03,3.709692391566932201e-04,1.940031215781345963e-04,1.030085877573583275e-05,7.429863762808963656e-05,4.496731435210676864e-06,4.754221208713715896e-06,1.099938293918967247e-03,7.324768695980310440e-03,2.899018056723434711e-07,4.067418724298477173e-02
1.420061755925416946e-02,1.839103102684020996e-01,5.804645479656755924e-05,2.198650690843351185e-05,1.499308855272829533e-04,1.870726409833878279e-04,3.142881095409393311e-01,8.490583859384059906e-03,3.856707215309143066e-01,3.028851933777332306e-03,2.287199022248387337e-03,8.847513236105442047e-03,1.847058447310701013e-04,1.163395718322135508e-04,2.627713911351747811e-05,5.958870425820350647e-02,1.464732177555561066e-02,6.826550816185772419e-05,1.032298769132466987e-05,3.003166755661368370e-03,4.453646251931786537e-04,4.735402853839332238e-06,3.567937528714537621e-04,3.722088877111673355e-04,3.186336471117101610e-05,1.379681525276454934e-11,3.006407496286556125e-06
1.756422035396099091e-02,1.041862531565129757e-03,3.701437090057879686e-04,4.237253961036913097e-05,9.019449935294687748e-04,2.323285480088088661e-05,4.410402774810791016e-01,1.547769177705049515e-02,3.075797855854034424e-01,1.736350543797016144e-02,4.626725800335407257e-03,2.728752093389630318e-03,1.256778254173696041e-03,9.164521907223388553e-05,3.318296512588858604e-03,3.070737700909376144e-03,3.990737255662679672e-03,2.606012858450412750e-04,1.833651796914637089e-03,2.653871197253465652e-04,5.018712909077294171e-05,1.011745771393179893e-04,3.115751605946570635e-04,6.900760927237570286e-04,4.399223625659942627e-02,5.521751008927822113e-04,1.314542442560195923e-01
8.878215448930859566e-04,4.024278372526168823e-02,2.282233443111181259e-03,2.924440377682913095e-05,7.347198697971180081e-05,8.145398460328578949e-03,2.796587720513343811e-02,1.151296193711459637e-03,2.198164351284503937e-02,1.292649540118873119e-03,2.900680899620056152e-01,8.164232131093740463e-04,4.310605581849813461e-03,2.311317995190620422e-02,9.420563001185655594e-04,2.023306339979171753e-01,5.359096452593803406e-02,2.591836266219615936e-02,1.973700855160132051e-04,2.032192423939704895e-03,3.209338756278157234e-03,8.062634617090225220e-03,2.794149219989776611e-01,1.147080562077462673e-03,7.435744628310203552e-04,3.732192271854728460e-05,1.283089113712776452e-05
2.139718234539031982e-01,4.476664122194051743e-03,5.662034731358289719e-03,2.166984369978308678e-03,2.366415457800030708e-03,1.235476695001125336e-02,4.382437095046043396e-03,5.910346284508705139e-03,1.675222218036651611e-01,1.413969876011833549e-04,9.009230136871337891e-02,1.211710739880800247e-02,7.803014945238828659e-03,3.183156484737992287e-03,9.697524947114288807e-04,3.067113645374774933e-02,7.934338646009564400e-04,1.759053906425833702e-03,3.768359310925006866e-03,7.247086148709058762e-03,3.502518811728805304e-04,7.953383959829807281e-03,3.868640065193176270e-01,1.295629917876794934e-04,4.239737987518310547e-03,8.304215036332607269e-03,1.479938812553882599e-02
5.849999724887311459e-04,3.435459733009338379e-01,2.785034710541367531e-03,4.512530722422525287e-05,5.308846812113188207e-05,2.797212684527039528e-03,3.074552863836288452e-02,6.280902889557182789e-04,3.805961227044463158e-03,1.157990700448863208e-04,7.741900533437728882e-02,1.632362909731455147e-05,1.248692744411528111e-03,1.973397098481655121e-03,4.734922258649021387e-04,8.935889601707458496e-02,2.564787864685058594e-03,9.347626939415931702e-03,4.841815825784578919e-05,1.852679997682571411e-03,9.456447325646877289e-03,2.218572236597537994e-02,3.987542986869812012e-01,6.503890472231432796e-05,1.210206319228745997e-04,4.113716443043813342e-07,6.852461410744581372e-06
3.399720042943954468e-02,6.232399493455886841e-03,1.689597032964229584e-02,3.150251507759094238e-02,4.123618360608816147e-03,3.311662748456001282e-02,2.445244044065475464e-02,1.044801063835620880e-02,1.368607729673385620e-01,1.301720459014177322e-02,2.649141848087310791e-01,1.453483104705810547e-02,1.267672795802354813e-02,1.731378608383238316e-03,4.657580330967903137e-02,2.570325694978237152e-02,1.076100859791040421e-02,7.409962825477123260e-03,1.023967377841472626e-02,2.934512682259082794e-02,6.513408734463155270e-04,1.199859231710433960e-01,6.485765427350997925e-02,5.249565467238426208e-03,2.802754379808902740e-02,1.287604495882987976e-02,3.381323441863059998e-02
1.542977057397365570e-02,4.538261517882347107e-02,2.553728409111499786e-02,1.846714993007481098e-03,5.926526500843465328e-04,3.175345808267593384e-02,4.576227813959121704e-02,3.197273705154657364e-03,7.666826993227005005e-02,1.850718865171074867e-03,2.364865094423294067e-01,5.785509012639522552e-03,7.548837456852197647e-03,4.390404000878334045e-02,8.344784379005432129e-03,1.059612110257148743e-01,1.675711199641227722e-02,5.032856762409210205e-02,5.537249962799251080e-04,8.585426956415176392e-03,1.482244022190570831e-02,4.765991866588592529e-02,1.952231526374816895e-01,2.334838267415761948e-03,7.430627010762691498e-03,1.797340810298919678e-04,7.257171091623604298e-05
3.656789660453796387e-02,3.238756954669952393e-02,1.901325210928916931e-02,4.424417763948440552e-02,2.932362025603652000e-03,5.595803377218544483e-04,7.506563514471054077e-02,2.055960521101951599e-02,1.003188639879226685e-01,3.037152811884880066e-02,2.401673234999179840e-02,1.708406838588416576e-03,1.621174961328506470e-01,8.036623708903789520e-03,1.082657501101493835e-01,3.699272871017456055e-02,2.025611326098442078e-02,3.205516561865806580e-02,7.689107954502105713e-02,2.717629820108413696e-02,9.246496483683586121e-03,4.576335847377777100e-02,2.943346276879310608e-02,1.145697012543678284e-02,2.376010641455650330e-02,3.052275860682129860e-03,1.775036938488483429e-02
1.931657083332538605e-03,2.281206287443637848e-02,3.349124221131205559e-03,1.368546218145638704e-04,1.075157430022954941e-03,1.654903031885623932e-02,1.776684448122978210e-02,6.070527248084545135e-03,1.983294822275638580e-02,1.655655540525913239e-02,1.095948442816734314e-01,1.986132701858878136e-03,9.461778216063976288e-03,6.056496128439903259e-02,9.739950299263000488e-03,7.401136308908462524e-02,9.315153211355209351e-02,1.406418681144714355e-01,3.898039693012833595e-03,1.437779329717159271e-02,8.314854465425014496e-03,5.029611755162477493e-03,3.506807684898376465e-01,9.878499433398246765e-03,1.816204632632434368e-03,6.948821246623992920e-04,7.612513581989333034e-05
2.341656386852264404e-02,1.833408884704113007e-02,8.907001465559005737e-02,5.645127967000007629e-02,3.386006923392415047e-03,4.594548605382442474e-03,1.792476139962673187e-02,3.587579354643821716e-02,2.913190983235836029e-02,2.832648716866970062e-02,1.180078368633985519e-02,2.731227502226829529e-02,3.260147199034690857e-02,1.335678994655609131e-02,1.906226575374603271e-01,7.596210576593875885e-03,3.094554841518402100e-01,6.568739656358957291e-03,1.512104459106922150e-02,2.952812984585762024e-02,2.336350269615650177e-03,4.917830694466829300e-03,6.124779116362333298e-03,1.048804074525833130e-02,2.441171556711196899e-02,7.776452694088220596e-04,4.685864550992846489e-04
2.035406827926635742e-01,7.718808483332395554e-03,1.876945421099662781e-02,1.598377339541912079e-02,1.684118877165019512e-03,1.330322958528995514e-02,3.255521133542060852e-02,3.722418844699859619e-02,3.327295482158660889e-01,1.804504659958183765e-03,9.619914740324020386e-02,2.127509005367755890e-02,6.125362124294042587e-03,7.533814292401075363e-03,4.399991128593683243e-03,1.342855393886566162e-02,9.708534926176071167e-03,2.200130000710487366e-02,2.748671919107437134e-03,1.298591773957014084e-02,2.663236577063798904e-03,1.728460565209388733e-02,3.928054124116897583e-02,3.579088719561696053e-03,5.374803766608238220e-02,1.059524808079004288e-02,1.112936064600944519e-02
1.225518342107534409e-02,1.518272887915372849e-02,3.936457261443138123e-02,5.422349087893962860e-03,2.380612713750451803e-04,6.959187332540750504e-03,5.972901731729507446e-02,3.874860238283872604e-03,1.914246566593647003e-02,4.047927446663379669e-03,2.523188889026641846e-01,8.769392035901546478e-03,4.599693696945905685e-03,7.286246120929718018e-02,1.728681102395057678e-02,1.585019938647747040e-02,5.211349111050367355e-03,8.937533944845199585e-02,5.524574953597038984e-05,9.034193120896816254e-03,3.990167006850242615e-02,1.264490485191345215e-01,1.832820773124694824e-01,5.773676093667745590e-03,2.999937627464532852e-03,1.277941191801801324e-05,9.545389048071228899e-07
7.993941544555127621e-04,4.138405621051788330e-02,1.895876415073871613e-02,2.486570447217673063e-04,5.111269420012831688e-04,4.883404821157455444e-03,2.706804126501083374e-02,1.591104548424482346e-03,8.124434389173984528e-03,3.297480754554271698e-03,7.176966965198516846e-02,1.671312027610838413e-03,1.792897656559944153e-02,1.624803692102432251e-01,1.991632394492626190e-02,2.555769085884094238e-01,4.122057557106018066e-02,6.890046596527099609e-02,6.555896834470331669e-04,1.926654716953635216e-03,4.115999490022659302e-02,2.151824347674846649e-02,1.834506690502166748e-01,3.072972875088453293e-03,1.865680445916950703e-03,1.494417847425211221e-05,4.274361344869248569e-06
1.917456462979316711e-02,8.052377030253410339e-03,1.598467975854873657e-01,9.875358082354068756e-03,3.188283590134233236e-04,2.715344307944178581e-03,7.567799836397171021e-02,3.056264482438564301e-03,2.108132839202880859e-01,4.501943112700246274e-05,1.506414916366338730e-02,3.356997331138700247e-04,3.505919827148318291e-03,8.213000744581222534e-02,1.894556730985641479e-02,2.745737321674823761e-02,2.008583629503846169e-03,3.313686251640319824e-01,1.944955438375473022e-04,6.610300391912460327e-03,1.066824607551097870e-02,2.668010303750634193e-03,2.608558395877480507e-03,3.123412607237696648e-04,6.520641501992940903e-03,2.407249667157884687e-05,1.580445882609637920e-06
9.657667018473148346e-03,2.303012832999229431e-02,4.972830880433320999e-03,5.620566662400960922e-04,9.161281050182878971e-04,9.695421904325485229e-03,4.026127606630325317e-02,8.296181447803974152e-03,3.698497638106346130e-02,1.658502221107482910e-02,2.387790977954864502e-01,3.515131538733839989e-03,1.314642187207937241e-02,1.608863100409507751e-02,1.292835082858800888e-02,1.252472680062055588e-02,2.671408057212829590e-01,1.655867248773574829e-01,2.221660222858190536e-03,1.102325320243835449e-02,4.075675737112760544e-03,5.643292795866727829e-03,7.339032739400863647e-02,2.143889293074607849e-02,7.742594461888074875e-04,6.786266458220779896e-04,8.237795555032789707e-05
6.286526331678032875e-04,1.819686219096183777e-02,1.181144150905311108e-03,2.346627843508031219e-05,2.719839358178433031e-05,3.375981235876679420e-03,2.858266979455947876e-02,2.172512700781226158e-03,1.044902298599481583e-02,2.678416902199387550e-03,3.542539179325103760e-01,5.434978520497679710e-04,3.498932346701622009e-03,2.891180291771888733e-02,1.042051007971167564e-03,5.762469395995140076e-02,2.071232944726943970e-01,1.212564259767532349e-01,1.581218675710260868e-04,4.112049471586942673e-03,2.190232742577791214e-03,2.624086569994688034e-03,1.452618539333343506e-01,3.893026616424322128e-03,1.375666761305183172e-04,5.133724698680453002e-05,1.115657369155087508e-06
2.505250973626971245e-03,1.067335531115531921e-01,1.972099300473928452e-03,3.722013498190790415e-04,5.325523670762777328e-04,1.841789856553077698e-02,9.753503836691379547e-03,2.993165748193860054e-03,2.800946310162544250e-02,1.617382839322090149e-02,2.125843912363052368e-01,2.157737500965595245e-03,2.287319861352443695e-02,3.068981133401393890e-02,7.443981012329459190e-04,3.569279098883271217e-03,7.593253254890441895e-02,5.055895820260047913e-02,3.289968299213796854e-04,1.475900411605834961e-02,2.814703155308961868e-03,8.469868451356887817e-03,3.743256330490112305e-01,1.216560229659080505e-02,5.121112917549908161e-04,4.306719347368925810e-05,7.187503342720447108e-06
2.612930802570190281e-05,1.332533662207424641e-03,1.095085754059255123e-03,5.704656587113277055e-07,5.336295998858986422e-06,1.370338432025164366e-04,1.270694247068604454e-05,1.250747591257095337e-04,3.659386038634693250e-06,1.069337599801656324e-06,3.484977933112531900e-04,2.135733229806646705e-04,1.107927164412103593e-05,9.843114821705967188e-05,4.202190211799461395e-06,2.642804756760597229e-04,1.768597758200485259e-05,3.758542277410015231e-07,1.991730336214914132e-08,4.142209490964887664e-06,4.290704382583498955e-04,1.948038348928093910e-03,9.938933253288269043e-01,4.881522954747197218e-07,2.743744335020892322e-05,2.756699313266608442e-10,1.971118201993249386e-08
3.855014801956713200e-04,7.477044593542814255e-03,3.017685003578662872e-02,6.032158580637769774e-06,2.080965787172317505e-04,1.282835262827575207e-03,2.867455477826297283e-04,1.178397098556160927e-03,1.543221151223406196e-05,9.056922863237559795e-06,1.688090269453823566e-03,3.705468960106372833e-03,3.370116610312834382e-05,9.705621050670742989e-04,1.640831615077331662e-04,3.256507043261080980e-04,3.109245153609663248e-05,2.335425733690499328e-06,8.936189033192931674e-08,1.148585670307511464e-05,7.880198769271373749e-03,9.879878722131252289e-03,9.331575632095336914e-01,1.166761649074032903e-06,1.122513902373611927e-03,1.197430066213200917e-08,1.239902900351808057e-07
9.034910239279270172e-03,6.446471670642495155e-04,5.601036900770850480e-05,9.253961616195738316e-05,1.983213442144915462e-04,3.212023002561181784e-04,2.971462160348892212e-02,4.891450703144073486e-02,1.855283789336681366e-02,3.056084550917148590e-02,6.256315708160400391e-01,1.057825889438390732e-02,2.957191318273544312e-02,9.860496036708354950e-03,1.326872222125530243e-02,1.471902942284941673e-03,2.059700898826122284e-03,5.015370436012744904e-03,6.293053738772869110e-04,2.085200743749737740e-03,2.829583827406167984e-03,1.376430038362741470e-03,1.541234701871871948e-01,2.875275444239377975e-03,4.604230343829840422e-04,6.780099647585302591e-05,4.104695563000859693e-06
1.270882133394479752e-02,1.056706346571445465e-02,7.204998284578323364e-02,1.510415950178867206e-05,9.840539423748850822e-04,2.214311622083187103e-03,8.300945907831192017e-02,4.304602369666099548e-02,2.259154571220278740e-03,3.348035388626158237e-04,5.732134357094764709e-02,5.497008562088012695e-02,2.920113620348274708e-04,3.205124661326408386e-02,9.714209008961915970e-04,1.783690974116325378e-02,3.580769523978233337e-03,3.707248542923480272e-04,3.031215101145789959e-06,3.877711715176701546e-04,1.288820616900920868e-02,1.326245907694101334e-02,5.457340478897094727e-01,3.149981785099953413e-04,3.282403200864791870e-02,8.679972438585537020e-07,1.249587057827739045e-06
8.803674951195716858e-03,1.709350943565368652e-02,4.237570986151695251e-02,4.190691470284946263e-05,1.482515688985586166e-02,2.749731997027993202e-03,4.312624409794807434e-02,6.707228720188140869e-02,2.407770836725831032e-03,5.187816917896270752e-03,1.928848773241043091e-02,2.129729650914669037e-02,9.213017765432596207e-04,1.835344359278678894e-02,5.211296025663614273e-03,2.372404997004196048e-04,2.859446103684604168e-04,5.597863928414881229e-04,2.069113179459236562e-05,3.649458230938762426e-04,2.218821831047534943e-02,7.085739634931087494e-03,5.706198811531066895e-01,1.226720050908625126e-04,1.295985430479049683e-01,1.167789305327460170e-04,4.402739432407543063e-05
2.469083992764353752e-03,6.370619684457778931e-02,3.438490629196166992e-02,6.008004493196494877e-05,1.944862073287367821e-03,2.475396171212196350e-02,8.208186924457550049e-02,1.750376448035240173e-02,3.864559112116694450e-03,4.078655503690242767e-03,1.827147454023361206e-01,3.091149032115936279e-03,1.046847202815115452e-03,5.510190874338150024e-02,1.131826266646385193e-02,1.463993359357118607e-02,2.147922478616237640e-02,4.528815299272537231e-02,1.209883994306437671e-04,3.543026279658079147e-03,3.037445247173309326e-02,8.727138862013816833e-03,3.810651004314422607e-01,7.361578755080699921e-04,5.697763059288263321e-03,2.003596600843593478e-04,6.752523404429666698e-06
6.123383063822984695e-03,9.653744054958224297e-04,3.949938982259482145e-04,1.359935704385861754e-04,2.332595409825444221e-03,9.360786066281434614e-07,7.015681266784667969e-01,6.111590936779975891e-02,1.651381105184555054e-01,8.770102635025978088e-03,4.382471670396625996e-04,1.073234365321695805e-03,2.263988601043820381e-03,2.295514277648180723e-04,4.533789120614528656e-03,1.743391156196594238e-02,2.560280729085206985e-03,9.391161147505044937e-04,2.360817277804017067e-03,1.168407834484241903e-04,5.541546270251274109e-04,2.318053338967729360e-05,2.968258559121750295e-05,1.439577783457934856e-03,8.110806345939636230e-03,1.030563680615159683e-06,1.134621258825063705e-02
